GlobalID,Score,x,y,r,x_min,y_min,x_max,y_max,x_shape,y_shape,frameID,time,condition,outlier
17368,0.999999999999994,297,965,65,232,900,362,1030,130,130,8,3,HFE7500_K562_300_150_region11,False
17369,0.999999999999994,429,968,65,364,903,494,1033,130,130,8,3,HFE7500_K562_300_150_region11,False
17370,0.999999999999994,562,970,65,497,905,627,1035,130,130,8,3,HFE7500_K562_300_150_region11,False
17371,0.999999999999994,696,971,65,631,906,761,1036,130,130,8,3,HFE7500_K562_300_150_region11,False
17372,0.999999999999994,829,971,65,764,906,894,1036,130,130,8,3,HFE7500_K562_300_150_region11,False
17373,0.999999999999994,962,972,65,897,907,1027,1037,130,130,8,3,HFE7500_K562_300_150_region11,False
17374,0.999999999999994,1230,973,65,1165,908,1295,1038,130,130,8,3,HFE7500_K562_300_150_region11,False
17375,0.999999999999994,1375,973,65,1310,908,1440,1038,130,130,8,3,HFE7500_K562_300_150_region11,False
17376,0.999999999999994,1096,974,65,1031,909,1161,1039,130,130,8,3,HFE7500_K562_300_150_region11,False
17377,0.999999999999994,1797,974,65,1732,909,1862,1039,130,130,8,3,HFE7500_K562_300_150_region11,False
17378,0.999999999999994,1936,974,65,1871,909,2001,1039,130,130,8,3,HFE7500_K562_300_150_region11,False
17379,0.999999999999994,1523,976,65,1458,911,1588,1041,130,130,8,3,HFE7500_K562_300_150_region11,False
17380,0.999999999999994,1660,978,65,1595,913,1725,1043,130,130,8,3,HFE7500_K562_300_150_region11,False
17381,0.999999999999994,2070,978,65,2005,913,2135,1043,130,130,8,3,HFE7500_K562_300_150_region11,False
17382,0.999999999999994,2470,984,65,2405,919,2535,1049,130,130,8,3,HFE7500_K562_300_150_region11,False
17383,0.999999999999994,3278,984,65,3213,919,3343,1049,130,130,8,3,HFE7500_K562_300_150_region11,False
17384,0.999999999999994,2204,985,65,2139,920,2269,1050,130,130,8,3,HFE7500_K562_300_150_region11,False
17385,0.999999999999994,2334,985,65,2269,920,2399,1050,130,130,8,3,HFE7500_K562_300_150_region11,False
17386,0.999999999999994,2731,986,65,2666,921,2796,1051,130,130,8,3,HFE7500_K562_300_150_region11,False
17387,0.999999999999994,2601,989,65,2536,924,2666,1054,130,130,8,3,HFE7500_K562_300_150_region11,False
17388,0.999999999999994,3147,990,65,3082,925,3212,1055,130,130,8,3,HFE7500_K562_300_150_region11,False
17389,0.999999999999994,3410,991,65,3345,926,3475,1056,130,130,8,3,HFE7500_K562_300_150_region11,False
17390,0.999999999999994,3010,992,65,2945,927,3075,1057,130,130,8,3,HFE7500_K562_300_150_region11,False
17391,0.999999999999994,2876,994,65,2811,929,2941,1059,130,130,8,3,HFE7500_K562_300_150_region11,False
17392,0.999999999999994,3540,998,65,3475,933,3605,1063,130,130,8,3,HFE7500_K562_300_150_region11,False
17393,0.999999999999994,3681,1001,65,3616,936,3746,1066,130,130,8,3,HFE7500_K562_300_150_region11,False
17394,0.999999999999994,3815,1006,65,3750,941,3880,1071,130,130,8,3,HFE7500_K562_300_150_region11,False
17395,0.999999999999994,196,1068,65,131,1003,261,1133,130,130,8,3,HFE7500_K562_300_150_region11,True
17396,0.999999999999994,494,1084,65,429,1019,559,1149,130,130,8,3,HFE7500_K562_300_150_region11,False
17397,0.999999999999994,1302,1084,65,1237,1019,1367,1149,130,130,8,3,HFE7500_K562_300_150_region11,False
17398,0.999999999999994,628,1086,65,563,1021,693,1151,130,130,8,3,HFE7500_K562_300_150_region11,False
17399,0.999999999999994,761,1086,65,696,1021,826,1151,130,130,8,3,HFE7500_K562_300_150_region11,False
17400,0.8163265306122396,1434,1086,68,1366,1018,1502,1154,136,136,8,3,HFE7500_K562_300_150_region11,False
17401,0.999999999999994,894,1087,65,829,1022,959,1152,130,130,8,3,HFE7500_K562_300_150_region11,False
17402,0.999999999999994,1027,1088,65,962,1023,1092,1153,130,130,8,3,HFE7500_K562_300_150_region11,False
17403,0.999999999999994,1866,1088,65,1801,1023,1931,1153,130,130,8,3,HFE7500_K562_300_150_region11,False
17404,0.999999999999994,1165,1090,65,1100,1025,1230,1155,130,130,8,3,HFE7500_K562_300_150_region11,False
17405,0.999999999999994,1732,1091,65,1667,1026,1797,1156,130,130,8,3,HFE7500_K562_300_150_region11,False
17406,0.999999999999994,2000,1091,65,1935,1026,2065,1156,130,130,8,3,HFE7500_K562_300_150_region11,False
17407,0.999999999999994,1589,1092,65,1524,1027,1654,1157,130,130,8,3,HFE7500_K562_300_150_region11,False
17408,0.999999999999994,2134,1094,65,2069,1029,2199,1159,130,130,8,3,HFE7500_K562_300_150_region11,False
17409,0.999999999999994,2400,1097,65,2335,1032,2465,1162,130,130,8,3,HFE7500_K562_300_150_region11,False
17410,0.8229166666666634,2260,1100,67,2193,1033,2327,1167,134,134,8,3,HFE7500_K562_300_150_region11,False
17411,0.999999999999994,2533,1100,65,2468,1035,2598,1165,130,130,8,3,HFE7500_K562_300_150_region11,False
17412,0.999999999999994,2666,1101,65,2601,1036,2731,1166,130,130,8,3,HFE7500_K562_300_150_region11,False
17413,0.999999999999994,3078,1101,65,3013,1036,3143,1166,130,130,8,3,HFE7500_K562_300_150_region11,False
17414,0.999999999999994,3217,1101,65,3152,1036,3282,1166,130,130,8,3,HFE7500_K562_300_150_region11,False
17415,0.999999999999994,2798,1102,65,2733,1037,2863,1167,130,130,8,3,HFE7500_K562_300_150_region11,False
17416,0.999999999999994,3346,1104,65,3281,1039,3411,1169,130,130,8,3,HFE7500_K562_300_150_region11,False
17417,0.999999999999994,2947,1106,65,2882,1041,3012,1171,130,130,8,3,HFE7500_K562_300_150_region11,False
17418,0.999999999999994,3473,1108,65,3408,1043,3538,1173,130,130,8,3,HFE7500_K562_300_150_region11,False
17419,0.999999999999994,3608,1111,65,3543,1046,3673,1176,130,130,8,3,HFE7500_K562_300_150_region11,False
17420,0.999999999999994,3743,1117,65,3678,1052,3808,1182,130,130,8,3,HFE7500_K562_300_150_region11,False
17421,0.999999999999994,279,1163,65,214,1098,344,1228,130,130,8,3,HFE7500_K562_300_150_region11,True
17422,0.999999999999994,1503,1193,65,1438,1128,1568,1258,130,130,8,3,HFE7500_K562_300_150_region11,False
17423,0.999999999999994,1371,1197,65,1306,1132,1436,1262,130,130,8,3,HFE7500_K562_300_150_region11,False
17424,0.999999999999994,558,1200,65,493,1135,623,1265,130,130,8,3,HFE7500_K562_300_150_region11,False
17425,0.999999999999994,694,1200,65,629,1135,759,1265,130,130,8,3,HFE7500_K562_300_150_region11,False
17426,0.999999999999994,826,1201,65,761,1136,891,1266,130,130,8,3,HFE7500_K562_300_150_region11,False
17427,0.999999999999994,1238,1201,65,1173,1136,1303,1266,130,130,8,3,HFE7500_K562_300_150_region11,False
17428,0.999999999999994,960,1202,65,895,1137,1025,1267,130,130,8,3,HFE7500_K562_300_150_region11,False
17429,0.999999999999994,1093,1202,65,1028,1137,1158,1267,130,130,8,3,HFE7500_K562_300_150_region11,False
17430,0.999999999999994,1800,1202,65,1735,1137,1865,1267,130,130,8,3,HFE7500_K562_300_150_region11,False
17431,0.999999999999994,1660,1204,65,1595,1139,1725,1269,130,130,8,3,HFE7500_K562_300_150_region11,False
17432,0.999999999999994,1931,1205,65,1866,1140,1996,1270,130,130,8,3,HFE7500_K562_300_150_region11,False
17433,0.999999999999994,2066,1208,65,2001,1143,2131,1273,130,130,8,3,HFE7500_K562_300_150_region11,False
17434,0.999999999999994,2199,1209,65,2134,1144,2264,1274,130,130,8,3,HFE7500_K562_300_150_region11,False
17435,0.999999999999994,2331,1211,65,2266,1146,2396,1276,130,130,8,3,HFE7500_K562_300_150_region11,False
17436,0.8749999999999959,2475,1212,65,2410,1147,2540,1277,130,130,8,3,HFE7500_K562_300_150_region11,False
17437,0.999999999999994,2598,1214,65,2533,1149,2663,1279,130,130,8,3,HFE7500_K562_300_150_region11,False
17438,0.999999999999994,2870,1214,65,2805,1149,2935,1279,130,130,8,3,HFE7500_K562_300_150_region11,False
17439,0.999999999999994,2730,1216,65,2665,1151,2795,1281,130,130,8,3,HFE7500_K562_300_150_region11,False
17440,0.999999999999994,3139,1217,65,3074,1152,3204,1282,130,130,8,3,HFE7500_K562_300_150_region11,False
17441,0.999999999999994,3010,1218,65,2945,1153,3075,1283,130,130,8,3,HFE7500_K562_300_150_region11,False
17442,0.999999999999994,3404,1219,65,3339,1154,3469,1284,130,130,8,3,HFE7500_K562_300_150_region11,False
17443,0.999999999999994,3271,1222,65,3206,1157,3336,1287,130,130,8,3,HFE7500_K562_300_150_region11,False
17444,0.999999999999994,3537,1223,65,3472,1158,3602,1288,130,130,8,3,HFE7500_K562_300_150_region11,False
17445,0.999999999999994,3819,1225,65,3754,1160,3884,1290,130,130,8,3,HFE7500_K562_300_150_region11,False
17446,0.999999999999994,3670,1227,65,3605,1162,3735,1292,130,130,8,3,HFE7500_K562_300_150_region11,False
17447,0.999999999999994,190,1255,65,125,1190,255,1320,130,130,8,3,HFE7500_K562_300_150_region11,True
17448,0.999999999999994,345,1282,65,280,1217,410,1347,130,130,8,3,HFE7500_K562_300_150_region11,True
17449,0.999999999999994,1574,1305,65,1509,1240,1639,1370,130,130,8,3,HFE7500_K562_300_150_region11,False
17450,0.999999999999994,1440,1310,65,1375,1245,1505,1375,130,130,8,3,HFE7500_K562_300_150_region11,False
17451,0.999999999999994,493,1313,65,428,1248,558,1378,130,130,8,3,HFE7500_K562_300_150_region11,False
17452,0.999999999999994,1167,1313,65,1102,1248,1232,1378,130,130,8,3,HFE7500_K562_300_150_region11,False
17453,0.999999999999994,624,1314,65,559,1249,689,1379,130,130,8,3,HFE7500_K562_300_150_region11,False
17454,0.999999999999994,1307,1314,65,1242,1249,1372,1379,130,130,8,3,HFE7500_K562_300_150_region11,False
17455,0.999999999999994,758,1316,65,693,1251,823,1381,130,130,8,3,HFE7500_K562_300_150_region11,False
17456,0.999999999999994,891,1316,65,826,1251,956,1381,130,130,8,3,HFE7500_K562_300_150_region11,False
17457,0.999999999999994,1026,1317,65,961,1252,1091,1382,130,130,8,3,HFE7500_K562_300_150_region11,False
17458,0.999999999999994,1861,1318,65,1796,1253,1926,1383,130,130,8,3,HFE7500_K562_300_150_region11,False
17459,0.999999999999994,1727,1319,65,1662,1254,1792,1384,130,130,8,3,HFE7500_K562_300_150_region11,False
17460,0.999999999999994,1998,1322,65,1933,1257,2063,1387,130,130,8,3,HFE7500_K562_300_150_region11,False
17461,0.999999999999994,2132,1323,65,2067,1258,2197,1388,130,130,8,3,HFE7500_K562_300_150_region11,False
17462,0.999999999999994,2396,1325,65,2331,1260,2461,1390,130,130,8,3,HFE7500_K562_300_150_region11,False
17463,0.999999999999994,2265,1326,65,2200,1261,2330,1391,130,130,8,3,HFE7500_K562_300_150_region11,False
17464,0.999999999999994,2801,1326,65,2736,1261,2866,1391,130,130,8,3,HFE7500_K562_300_150_region11,False
17465,0.999999999999994,2528,1327,65,2463,1262,2593,1392,130,130,8,3,HFE7500_K562_300_150_region11,False
17466,0.999999999999994,2939,1327,65,2874,1262,3004,1392,130,130,8,3,HFE7500_K562_300_150_region11,False
17467,0.999999999999994,2662,1329,65,2597,1264,2727,1394,130,130,8,3,HFE7500_K562_300_150_region11,False
17468,0.999999999999994,3072,1331,65,3007,1266,3137,1396,130,130,8,3,HFE7500_K562_300_150_region11,False
17469,0.999999999999994,3468,1335,65,3403,1270,3533,1400,130,130,8,3,HFE7500_K562_300_150_region11,False
17470,0.999999999999994,3204,1336,65,3139,1271,3269,1401,130,130,8,3,HFE7500_K562_300_150_region11,False
17471,0.999999999999994,3746,1336,65,3681,1271,3811,1401,130,130,8,3,HFE7500_K562_300_150_region11,False
17472,0.999999999999994,3335,1337,65,3270,1272,3400,1402,130,130,8,3,HFE7500_K562_300_150_region11,False
17473,0.999999999999994,3614,1345,65,3549,1280,3679,1410,130,130,8,3,HFE7500_K562_300_150_region11,False
17474,0.999999999999994,245,1356,65,180,1291,310,1421,130,130,8,3,HFE7500_K562_300_150_region11,True
17475,0.999999999999994,110,1358,65,45,1293,175,1423,130,130,8,3,HFE7500_K562_300_150_region11,True
17476,0.999999999999994,398,1374,65,333,1309,463,1439,130,130,8,3,HFE7500_K562_300_150_region11,True
17477,0.999999999999994,1641,1421,65,1576,1356,1706,1486,130,130,8,3,HFE7500_K562_300_150_region11,False
17478,0.999999999999994,1508,1424,65,1443,1359,1573,1489,130,130,8,3,HFE7500_K562_300_150_region11,False
17479,0.999999999999994,1376,1425,65,1311,1360,1441,1490,130,130,8,3,HFE7500_K562_300_150_region11,False
17480,0.999999999999994,558,1428,65,493,1363,623,1493,130,130,8,3,HFE7500_K562_300_150_region11,False
17481,0.999999999999994,1099,1428,65,1034,1363,1164,1493,130,130,8,3,HFE7500_K562_300_150_region11,False
17482,0.999999999999994,1232,1428,65,1167,1363,1297,1493,130,130,8,3,HFE7500_K562_300_150_region11,False
17483,0.999999999999994,690,1430,65,625,1365,755,1495,130,130,8,3,HFE7500_K562_300_150_region11,False
17484,0.999999999999994,824,1431,65,759,1366,889,1496,130,130,8,3,HFE7500_K562_300_150_region11,False
17485,0.999999999999994,958,1431,65,893,1366,1023,1496,130,130,8,3,HFE7500_K562_300_150_region11,False
17486,0.8723404255319108,2336,1431,65,2271,1366,2401,1496,130,130,8,3,HFE7500_K562_300_150_region11,False
17487,0.999999999999994,1795,1434,65,1730,1369,1860,1499,130,130,8,3,HFE7500_K562_300_150_region11,False
17488,0.999999999999994,1928,1434,65,1863,1369,1993,1499,130,130,8,3,HFE7500_K562_300_150_region11,False
17489,0.999999999999994,2063,1438,65,1998,1373,2128,1503,130,130,8,3,HFE7500_K562_300_150_region11,False
17490,0.999999999999994,2196,1440,65,2131,1375,2261,1505,130,130,8,3,HFE7500_K562_300_150_region11,False
17491,0.999999999999994,2734,1440,65,2669,1375,2799,1505,130,130,8,3,HFE7500_K562_300_150_region11,False
17492,0.999999999999994,2869,1440,65,2804,1375,2934,1505,130,130,8,3,HFE7500_K562_300_150_region11,False
17493,0.999999999999994,2460,1441,65,2395,1376,2525,1506,130,130,8,3,HFE7500_K562_300_150_region11,False
17494,0.999999999999994,2592,1442,65,2527,1377,2657,1507,130,130,8,3,HFE7500_K562_300_150_region11,False
17495,0.999999999999994,3003,1444,65,2938,1379,3068,1509,130,130,8,3,HFE7500_K562_300_150_region11,False
17496,0.999999999999994,3818,1447,65,3753,1382,3883,1512,130,130,8,3,HFE7500_K562_300_150_region11,False
17497,0.999999999999994,3535,1448,65,3470,1383,3600,1513,130,130,8,3,HFE7500_K562_300_150_region11,False
17498,0.999999999999994,3135,1449,65,3070,1384,3200,1514,130,130,8,3,HFE7500_K562_300_150_region11,False
17499,0.999999999999994,3403,1450,65,3338,1385,3468,1515,130,130,8,3,HFE7500_K562_300_150_region11,False
17500,0.999999999999994,3270,1452,65,3205,1387,3335,1517,130,130,8,3,HFE7500_K562_300_150_region11,False
17501,0.999999999999994,3686,1455,65,3621,1390,3751,1520,130,130,8,3,HFE7500_K562_300_150_region11,False
17502,0.999999999999994,193,1466,65,128,1401,258,1531,130,130,8,3,HFE7500_K562_300_150_region11,True
17503,0.999999999999994,307,1467,65,242,1402,372,1532,130,130,8,3,HFE7500_K562_300_150_region11,True
17504,0.999999999999994,1308,1537,65,1243,1472,1373,1602,130,130,8,3,HFE7500_K562_300_150_region11,False
17505,0.999999999999994,1708,1537,65,1643,1472,1773,1602,130,130,8,3,HFE7500_K562_300_150_region11,False
17506,0.999999999999994,1441,1538,65,1376,1473,1506,1603,130,130,8,3,HFE7500_K562_300_150_region11,False
17507,0.999999999999994,1574,1539,65,1509,1474,1639,1604,130,130,8,3,HFE7500_K562_300_150_region11,False
17508,0.999999999999994,1031,1542,65,966,1477,1096,1607,130,130,8,3,HFE7500_K562_300_150_region11,False
17509,0.999999999999994,623,1543,65,558,1478,688,1608,130,130,8,3,HFE7500_K562_300_150_region11,False
17510,0.999999999999994,1164,1543,65,1099,1478,1229,1608,130,130,8,3,HFE7500_K562_300_150_region11,False
17511,0.999999999999994,522,1544,65,457,1479,587,1609,130,130,8,3,HFE7500_K562_300_150_region11,True
17512,0.999999999999994,756,1545,65,691,1480,821,1610,130,130,8,3,HFE7500_K562_300_150_region11,False
17513,0.999999999999994,894,1548,65,829,1483,959,1613,130,130,8,3,HFE7500_K562_300_150_region11,False
17514,0.999999999999994,1992,1551,65,1927,1486,2057,1616,130,130,8,3,HFE7500_K562_300_150_region11,False
17515,0.999999999999994,2665,1553,65,2600,1488,2730,1618,130,130,8,3,HFE7500_K562_300_150_region11,True
17516,0.999999999999994,2128,1554,65,2063,1489,2193,1619,130,130,8,3,HFE7500_K562_300_150_region11,False
17517,0.999999999999994,2261,1555,65,2196,1490,2326,1620,130,130,8,3,HFE7500_K562_300_150_region11,False
17518,0.999999999999994,2800,1555,65,2735,1490,2865,1620,130,130,8,3,HFE7500_K562_300_150_region11,True
17519,0.999999999999994,2525,1556,65,2460,1491,2590,1621,130,130,8,3,HFE7500_K562_300_150_region11,False
17520,0.999999999999994,2933,1557,65,2868,1492,2998,1622,130,130,8,3,HFE7500_K562_300_150_region11,False
17521,0.880319148936166,3077,1557,65,3012,1492,3142,1622,130,130,8,3,HFE7500_K562_300_150_region11,False
17522,0.999999999999994,260,1559,65,195,1494,325,1624,130,130,8,3,HFE7500_K562_300_150_region11,True
17523,0.999999999999994,3200,1560,65,3135,1495,3265,1625,130,130,8,3,HFE7500_K562_300_150_region11,False
17524,0.914893617021272,3348,1560,65,3283,1495,3413,1625,130,130,8,3,HFE7500_K562_300_150_region11,False
17525,0.999999999999994,3605,1560,65,3540,1495,3670,1625,130,130,8,3,HFE7500_K562_300_150_region11,False
17526,0.999999999999994,2393,1564,65,2328,1499,2458,1629,130,130,8,3,HFE7500_K562_300_150_region11,False
17527,0.999999999999994,3471,1564,65,3406,1499,3536,1629,130,130,8,3,HFE7500_K562_300_150_region11,False
17528,0.999999999999994,106,1581,65,41,1516,171,1646,130,130,8,3,HFE7500_K562_300_150_region11,True
17529,0.999999999999994,1787,1646,65,1722,1581,1852,1711,130,130,8,3,HFE7500_K562_300_150_region11,False
17530,0.8430851063829751,1095,1648,65,1030,1583,1160,1713,130,130,8,3,HFE7500_K562_300_150_region11,False
17531,0.999999999999994,1240,1652,65,1175,1587,1305,1717,130,130,8,3,HFE7500_K562_300_150_region11,False
17532,0.999999999999994,1374,1653,65,1309,1588,1439,1718,130,130,8,3,HFE7500_K562_300_150_region11,False
17533,0.999999999999994,1507,1654,65,1442,1589,1572,1719,130,130,8,3,HFE7500_K562_300_150_region11,False
17534,0.999999999999994,1641,1654,65,1576,1589,1706,1719,130,130,8,3,HFE7500_K562_300_150_region11,False
17535,0.999999999999994,688,1657,65,623,1592,753,1722,130,130,8,3,HFE7500_K562_300_150_region11,False
17536,0.999999999999994,534,1658,65,469,1593,599,1723,130,130,8,3,HFE7500_K562_300_150_region11,True
17537,0.999999999999994,821,1658,65,756,1593,886,1723,130,130,8,3,HFE7500_K562_300_150_region11,False
17538,0.999999999999994,967,1659,65,902,1594,1032,1724,130,130,8,3,HFE7500_K562_300_150_region11,False
17539,0.999999999999994,1921,1662,65,1856,1597,1986,1727,130,130,8,3,HFE7500_K562_300_150_region11,False
17540,0.999999999999994,2057,1666,65,1992,1601,2122,1731,130,130,8,3,HFE7500_K562_300_150_region11,False
17541,0.8590425531914855,2320,1666,66,2254,1600,2386,1732,132,132,8,3,HFE7500_K562_300_150_region11,False
17542,0.999999999999994,2597,1668,65,2532,1603,2662,1733,130,130,8,3,HFE7500_K562_300_150_region11,False
17543,0.999999999999994,2731,1668,65,2666,1603,2796,1733,130,130,8,3,HFE7500_K562_300_150_region11,True
17544,0.999999999999994,2193,1670,65,2128,1605,2258,1735,130,130,8,3,HFE7500_K562_300_150_region11,False
17545,0.999999999999994,3131,1670,65,3066,1605,3196,1735,130,130,8,3,HFE7500_K562_300_150_region11,False
17546,0.994680851063824,2465,1671,65,2400,1606,2530,1736,130,130,8,3,HFE7500_K562_300_150_region11,False
17547,0.999999999999994,2864,1671,65,2799,1606,2929,1736,130,130,8,3,HFE7500_K562_300_150_region11,False
17548,0.999999999999994,3396,1672,65,3331,1607,3461,1737,130,130,8,3,HFE7500_K562_300_150_region11,False
17549,0.999999999999994,2998,1673,65,2933,1608,3063,1738,130,130,8,3,HFE7500_K562_300_150_region11,False
17550,0.999999999999994,3264,1674,65,3199,1609,3329,1739,130,130,8,3,HFE7500_K562_300_150_region11,False
17551,0.999999999999994,3677,1674,65,3612,1609,3742,1739,130,130,8,3,HFE7500_K562_300_150_region11,False
17552,0.999999999999994,3808,1675,65,3743,1610,3873,1740,130,130,8,3,HFE7500_K562_300_150_region11,False
17553,0.999999999999994,3540,1677,65,3475,1612,3605,1742,130,130,8,3,HFE7500_K562_300_150_region11,False
